Date,Pressure_max,Pressure_min,Pressure_avg,Temp_max,Temp_min,Temp_avg,Humidity_max,Humidity_min,Humidity_avg,Precipitation,Sunshine ,Evaporation,Wind_direct,Wind_speed,PM25
11/10/2019,1015.24,1008.33,1012.41,32,22,26.41,91,54,74.63,0,10,3.07,120,14.816,40
11/11/2019,1013.21,1006.85,1010.26,32.8,22.4,26.76,89,52,73.88,0,9.9,2.4,300,14.816,39
11/12/2019,1013.8,1007.37,1010.84,34,21.8,27.1,95,53,75,0,10,2.99,220,12.964,35
11/13/2019,1014.72,1009.44,1012.45,34.8,22.9,28.18,91,47,70.38,4.2,10.2,4.74,360,16.668,30
11/14/2019,1017.27,1012.02,1014.64,31.5,24,26.61,91,57,78.13,0.6,5,1.86,350,22.224,21
11/15/2019,1015.58,1009.69,1013.1,33,22,27.05,89,50,69.75,0,10.3,3.82,10,12.964,18
11/16/2019,1014.24,1008.06,1011.71,33.1,21.5,26.69,88,49,71.5,0,10.4,3.03,210,12.964,22
11/17/2019,1014.05,1008.13,1011.28,33.4,21.4,26.82,90,48,70.88,0,10.4,2.41,90,12.964,22
11/18/2019,1015.28,1009.39,1012.45,33.9,19.4,26.01,89,33,64.25,0,10.5,5.48,300,14.816,20
11/19/2019,1015.28,1010,1012.86,32.8,20.5,25.86,84,45,66.88,0,10.4,3.39,200,14.816,24
11/20/2019,1015.81,1009.93,1013.2,32.4,21.1,26.18,87,43,67.63,0,10.2,3.08,220,14.816,26
11/21/2019,1016.5,1011.56,1014.05,32.2,20.4,25.57,90,43,68.5,0,10.4,3.15,200,14.816,25
11/22/2019,1016.93,1010.35,1014.09,32.2,19.7,24.75,90,40,68.88,0,10.4,3.03,190,12.964,28
11/23/2019,1016.02,1009.9,1013.27,32.2,20.6,25.29,88,42,68.38,0,10.2,2.92,160,12.964,34
11/24/2019,1015.49,1010.04,1012.87,32.8,22.5,25.97,80,37,64.13,0,8.5,3.75,220,14.816,32
11/25/2019,1017.55,1011.2,1014.63,32.6,19.4,25.18,88,41,67.5,0,10.1,2.72,80,14.816,30
11/26/2019,1017.34,1011.34,1014.81,31.8,18.8,24.59,90,41,67.25,0,10.2,2.38,10,18.52,27
11/27/2019,1017.57,1010.93,1014.77,33,18.3,24.9,92,39,67.63,0,10.3,3.8,10,14.816,28
11/28/2019,1017.26,1011.3,1014.55,32.7,19.9,25.86,90,44,67.25,0,10.1,2.95,60,16.668,26
11/29/2019,1016.75,1011.12,1014.19,33.5,20,25.8,89,39,67.88,0,10,3.65,320,12.964,28
11/30/2019,1016.89,1009.93,1013.66,32.5,19.5,25.24,91,46,69.38,0,10,2.44,110,14.816,30
12/1/2019,1015.84,1010.79,1013.31,33.2,20,25.42,87,40,69.38,0,9.9,3.88,110,14.816,28
12/2/2019,1016.42,1010.66,1013.89,32.3,19.6,25.25,89,44,68.5,0,10,4.01,140,14.816,29
12/3/2019,1017.23,1012.36,1014.81,29.7,21.2,24.69,80,47,66.63,0,9,2.74,160,20.372,30
12/4/2019,1018.72,1013.67,1016.63,29.6,19.4,23.85,85,41,64,0,9.8,2.96,130,12.964,34
12/5/2019,1020.73,1015.49,1018.15,29.5,19.2,23.21,83,37,59,0,9.8,4.09,360,22.224,30
12/6/2019,1023.25,1017.16,1020.4,27,16,21.41,75,35,54.75,0,10.1,4.25,320,27.78,28
12/7/2019,1022.68,1016.29,1020,26.4,14.5,19.96,78,30,49.13,0,9.9,3.27,340,22.224,29
12/8/2019,1023.59,1016.7,1020.42,26,10.8,17.74,85,30,59.63,0,9.8,2.76,340,16.668,32
12/9/2019,1021.75,1014.59,1018.85,26.5,10.5,17.82,90,31,62.13,0,10,3.24,350,14.816,32
12/10/2019,1019.47,1011.91,1016.26,27.2,11.1,18.2,89,35,64.63,0,9.7,2.32,10,11.112,36
12/11/2019,1018.21,1011.6,1015.14,27.7,12.1,18.89,90,37,67.13,0,10.6,2.41,150,16.668,39
12/12/2019,1019.27,1011.98,1016.06,28.7,13.8,19.98,93,39,67.25,0,9.8,2.55,300,11.112,44
12/13/2019,1020.14,1014.14,1017.39,29.3,14,20.7,90,37,66.75,0,9.6,2.48,10,11.112,45
12/14/2019,1020.36,1013.52,1017.39,29.8,14.3,21.32,92,40,69.13,0,9.8,2.28,330,12.964,43
12/15/2019,1019.21,1012.25,1015.86,30.4,15.2,21.58,96,42,73.5,0,9.7,2.4,300,11.112,41
12/16/2019,1016.95,1010.68,1014.66,31.5,15.1,22.26,96,41,72.38,0,10,2.66,70,12.964,37
12/17/2019,1017.95,1011.74,1014.65,31.5,16.1,22.86,96,43,71.63,0,9.7,4.08,90,14.816,38
12/18/2019,1016.4,1010.08,1013.72,32.7,16,23.31,93,40,67.75,0,10.1,2.89,210,11.112,32
12/19/2019,1016.65,1008.55,1013.17,32.6,17,23.7,87,38,64.88,0,9.8,2.43,80,12.964,30
12/20/2019,1015.32,1009.78,1012.36,31.7,18.2,24.19,89,45,69.13,0,8.4,1.95,300,12.964,37
12/21/2019,1015.58,1009.21,1012.82,32.3,17.9,24.11,92,41,68.63,0,9.7,3.11,120,14.816,33
12/22/2019,1017.11,1010.02,1013.24,32,16.9,23.24,90,35,66.13,0,9.8,2.53,140,16.668,28
12/23/2019,1016.69,1010.16,1013.53,31.4,15.1,22.35,91,34,64.25,0,9.7,3.46,160,14.816,26
12/24/2019,1016.9,1010.07,1013.79,30.7,15.3,22.18,89,41,67.38,0,9.7,2.21,30,11.112,31
12/25/2019,1015.27,1009,1012.37,31.5,16.1,22.99,92,41,68.88,0,9.4,2.34,120,12.964,40
12/26/2019,1016.08,1010.17,1012.81,30.5,16.5,22.54,92,43,70,0,9.8,2.25,170,11.112,36
12/27/2019,1015.39,1009.42,1012.76,30,16.8,22.94,92,50,71.5,0,8,1.62,170,12.964,52
12/28/2019,1015.25,1010.78,1012.76,28.8,20.1,24.18,90,54,73.5,0,3.7,1.69,20,14.816,70
12/29/2019,1017.3,1012.05,1014.42,29.8,19.8,23.09,91,49,74.63,9.1,4.7,3.54,10,25.928,49
12/30/2019,1019.1,1013.8,1016.31,29.4,18,22.81,96,54,78.25,0,9,2.68,30,16.668,34
12/31/2019,1020.39,1014.11,1017.55,31.4,18.4,24.01,94,48,73,0,9.5,0.9,20,20.372,34
1/1/2020,1021.43,1015.23,1018.65,31.5,19.3,24.88,91,46,69.13,0,9.2,3.52,10,22.224,28
1/2/2020,1022.08,1015.04,1018.91,31.8,19.2,24.74,92,47,70.75,0,8.6,3.57,160,12.964,23
1/3/2020,1020.11,1012.49,1016.55,32.4,18.7,24.86,91,41,68.75,0,9.5,3.36,150,12.964,26
1/4/2020,1016.93,1010.09,1013.9,32,20,24.76,89,45,69.5,0,9.4,3.26,140,16.668,36
1/5/2020,1016.41,1009.43,1013.15,31.7,19.5,25.3,89,46,69.63,0,9.4,1.45,230,18.52,61
1/6/2020,1016.69,1009.36,1013.32,33,19.1,25.52,89,41,66.38,0,9.9,4.63,110,20.372,42
1/7/2020,1015.47,1009.06,1012.46,33.1,19.5,25.43,88,38,65.75,0,10.1,1.82,100,16.668,31
1/8/2020,1016.49,1009.55,1012.9,32.3,18.9,24.84,90,46,69.38,0,9.6,2.93,270,11.112,56
1/9/2020,1016.14,1009.13,1012.62,32.7,18.9,24.69,89,37,68.38,0,9.7,2.52,130,11.112,58
1/10/2020,1015.11,1008.51,1011.64,33.2,17.8,24.19,90,33,66.25,0,9.5,1.83,160,16.668,49
1/11/2020,1014.55,1007.74,1011.28,33.4,15.6,23.4,90,27,62,0,10.3,4.11,20,14.816,35
1/12/2020,1014.65,1006.86,1011.11,31.9,14.7,22.41,86,36,64,0,9.8,2.87,330,12.964,42
1/13/2020,1014.54,1007.72,1011.15,30.4,16.1,22.3,89,47,72.13,0,8.5,1.44,80,11.112,86
1/14/2020,1014.93,1008.42,1011.74,32.5,16.6,23.88,91,38,67.38,0,9.5,3.63,150,14.816,48
1/15/2020,1015.56,1009.26,1012.41,32.5,16.2,23.77,85,36,63.88,0,9.9,3.7,60,12.964,35
1/16/2020,1015.99,1009.94,1013.21,33,16,23.64,89,27,60.13,0,10.5,2.66,90,14.816,32
1/17/2020,1017.4,1010.65,1014.03,33.3,16,23.61,85,34,62,0,9.9,2.93,10,12.964,38
1/18/2020,1016.23,1009.31,1013.11,32.6,17.1,23.8,87,37,64.75,0,10,2.89,80,11.112,49
1/19/2020,1016.37,1009.29,1012.95,33.3,15.9,23.56,87,25,61,0,10.6,3.06,130,16.668,36
1/20/2020,1017.29,1010.8,1014.1,32.3,15.6,23.69,89,35,61.25,0,9.9,2.63,140,12.964,50
1/21/2020,1018.23,1011.18,1014.81,33.5,18,24.91,83,36,63.5,0,10.3,3.26,160,14.816,51
1/22/2020,1018.2,1010.64,1014.44,34.4,17.3,24.6,90,29,62.25,0,10.4,2.81,160,14.816,35
1/23/2020,1015.79,1008.42,1012.92,34.1,15,23.61,86,26,57.25,0,10.8,4.35,90,12.964,27
1/24/2020,1015.73,1008.13,1012.23,32.5,14.5,22.44,81,24,54.38,0,9.7,2.58,140,14.816,28
1/25/2020,1013.43,1006.14,1010.78,33,13.4,22.19,83,23,51.5,0,10.2,4.09,250,16.668,36
1/26/2020,1014.8,1006.84,1011,30.5,12.7,20.56,79,20,51,0,10.4,5.2,130,16.668,41
1/27/2020,1013,1006.09,1010.14,29.6,10.8,19.65,79,21,51.63,0,10.7,2.58,100,12.964,40
1/28/2020,1014.39,1007.93,1011.55,30,12,20.05,84,22,55.63,0,10.4,2.79,190,12.964,43
1/29/2020,1017.12,1009.84,1013.74,31.9,12.4,21.13,84,22,56.5,0,10.5,3.02,80,12.964,44
1/30/2020,1016.25,1008.37,1012.55,31.4,14,22.25,84,31,56.63,0,10.4,2.61,150,12.964,60
1/31/2020,1015.91,1009.53,1012.6,32,17,23.85,85,35,60.63,0,9.6,4.49,210,16.668,65
2/1/2020,1016.06,1009.52,1013.04,32.5,16.5,24.1,86,28,61.25,0,10.5,2.32,170,20.372,50
2/2/2020,1017.27,1009.21,1013.82,33.7,16.5,24.61,87,26,55.63,0,10.5,5.17,180,11.112,38
2/3/2020,1016.98,1009.29,1013.3,33.4,16.9,24.37,83,27,55,0,10.6,2.53,170,20.372,33
2/4/2020,1015.02,1007.73,1011.95,33.8,16,24.13,76,26,52.5,0,10.5,4.33,250,18.52,41
2/5/2020,1015.06,1006.77,1011.3,33.9,15.9,23.86,78,24,51,0,9.6,4.77,210,20.372,36
2/6/2020,1015.22,1007.97,1012.31,33.6,16.2,24.29,81,25,53.13,0,10.6,3.43,100,25.928,41
2/7/2020,1016.54,1009.7,1013.31,35,15.3,24.65,80,23,52.5,0,10.5,4.34,160,12.964,38
2/8/2020,1017.5,1010.55,1014.04,34.4,18.2,25.41,77,29,56.63,0,9.6,3.38,140,14.816,48
2/9/2020,1017.9,1010.97,1014.49,33.6,21.8,27.01,78,38,56.88,0,8.9,2.37,110,16.668,61
2/10/2020,1017.16,1010.48,1013.91,33.5,21.4,26.98,77,30,54.5,0,10,4.74,360,22.224,52
2/11/2020,1017.06,1010.25,1013.95,34.2,19.8,26.31,81,31,55,0,10.4,4.83,210,14.816,45
2/12/2020,1016.48,1009.69,1013.3,35.4,17,25.55,79,21,49.63,0,10.5,4.65,220,25.928,36
2/13/2020,1014.44,1006.05,1011.06,35.1,18.3,26.15,69,19,44,0,10.4,4.94,190,33.336,40
2/14/2020,1010.89,1002.69,1007.97,34.5,17.5,25.69,68,17,40.75,0,10.5,7.27,190,27.78,32
2/15/2020,1013.91,1007.12,1010.53,33,16.4,24.32,67,26,47.5,0,10.7,4.61,120,14.816,48
2/16/2020,1016.21,1008.73,1012.4,34.6,15.7,24.27,81,26,54.75,0,10.6,4.04,270,12.964,76
2/17/2020,1016.52,1009.74,1013.2,35,16.6,25.22,83,29,54.88,0,10.5,3.41,150,14.816,75
2/18/2020,1017.07,1010.18,1013.78,33.3,20,26.15,75,38,55,0,7.7,3.54,220,18.52,75
2/19/2020,1017.88,1010.64,1014.48,34.1,20,26.91,82,32,55.63,0,10.6,4.49,140,22.224,57
2/20/2020,1018.29,1011.13,1014.74,34.4,20.4,26.75,71,27,53,0,10.2,4.67,140,22.224,54
2/21/2020,1020.01,1013.95,1016.72,34.2,20.2,26.74,76,32,53.75,0,10.3,3.63,190,16.668,73
2/22/2020,1021.56,1014.25,1017.94,33.6,19.6,26.52,78,32,53.75,0,10.6,4.34,190,18.52,54
2/23/2020,1020.17,1012.61,1016.56,33.7,19.1,26.02,84,29,56.38,0,10.8,3.89,260,14.816,54
2/24/2020,1016.92,1009.49,1013.62,34.2,18.5,25.8,79,31,55,0,10.2,3.75,0,7.408,56
2/25/2020,1014.76,1007.93,1011.92,34.7,18.8,26.45,79,29,52.75,0,10.1,3.92,170,16.668,70
2/26/2020,1015.19,1008.63,1011.74,35.6,20,26.93,78,26,52,0,9.5,4.07,140,14.816,72
2/27/2020,1014.76,1008.46,1011.27,33.8,21.3,26.79,72,35,53,0,1,2.34,220,14.816,81
2/28/2020,1013.07,1006.15,1010.17,34.5,21.5,27.36,75,32,55.63,0,8.8,4.69,130,16.668,96
2/29/2020,1012.8,1005.74,1009.61,35.4,20,27.39,77,26,51.88,0,10.4,3.97,100,22.224,99
3/1/2020,1013.09,1005.96,1009.87,36,20.1,27.87,74,27,48.63,0,9.4,4.34,140,14.816,73
3/2/2020,1012.42,1004.99,1009.05,36.5,20.4,28.61,73,24,45.63,0,9.6,6.36,180,18.52,67
3/3/2020,1013,1004.38,1008.8,36.3,19.6,28.19,72,29,47,0,9.2,8.64,200,18.52,61
3/4/2020,1012.93,1006.2,1009.48,36,22,28.58,71,34,50.75,0,9,2.5,300,20.372,58
3/5/2020,1013.19,1005.29,1009.66,36.4,20.5,28.24,75,25,47.38,0,10.3,7.5,190,24.076,46
3/6/2020,1014.35,1006.51,1010.68,37.4,20.7,28.76,72,20,44.63,0,10,5.94,300,37.04,42
3/7/2020,1014.65,1006.85,1010.77,36.6,21.4,28.79,71,27,48.63,0,10.2,5.34,180,20.372,44
3/8/2020,1012.07,1004.04,1008.58,37.8,21.4,29.39,69,24,44.25,0,10,5.43,310,22.224,61
3/9/2020,1009.7,1002.18,1006.29,37.6,21.6,29.86,66,26,43,0,10.4,7.19,260,33.336,64
3/10/2020,1010.56,1004.03,1007.04,37,21,28.76,72,23,45.25,0,10.3,4.08,160,16.668,90
3/11/2020,1011.48,1004.18,1008.23,39.3,21.5,29.79,66,14,39.63,0,10.6,8.54,160,24.076,70
3/12/2020,1013.14,1006.21,1010.24,39,19,28.89,63,17,37.75,0,10.6,5.71,190,16.668,71
3/13/2020,1014.35,1006.44,1010.81,38.9,20.4,28.75,67,21,42.63,0,9.7,4.4,160,12.964,120
3/14/2020,1012.84,1004.99,1009.45,38.7,21.4,28.89,67,27,49.38,0,8.5,3.63,140,9.26,166
3/15/2020,1012.91,1005.2,1009.44,40,22.1,29.67,73,23,53.5,5.1,8.7,5.31,200,14.816,132
3/16/2020,1014,1006.73,1010.32,37.8,23.5,29.45,86,31,60.63,0,9.7,3.99,170,18.52,68
3/17/2020,1014.63,1006.63,1010.55,38.5,21.9,29.79,76,23,47.88,0,10.5,5.67,220,18.52,74
3/18/2020,1012.17,1004.06,1008.3,39,21.5,30.13,71,22,44.5,0,10.6,7.45,120,18.52,109
3/19/2020,1011.71,1004.11,1007.75,38.2,22.2,29.93,70,22,45.25,0,8.8,4.53,130,14.816,174
3/20/2020,1012.35,1003.63,1008.04,39,23.5,30.21,64,13,39.88,0,9.2,7.79,140,24.076,162
3/21/2020,1013.3,1004.32,1009.24,38,21.4,29.46,66,15,37.88,0,10.8,6.75,170,24.076,110
3/22/2020,1013.09,1005.03,1009.1,37.2,21.6,29.33,67,27,42.5,0,9.9,6.78,80,20.372,95
3/23/2020,1012.19,1004.4,1008.6,37.5,21.1,29.2,67,23,41.88,0,10.3,4.45,180,22.224,101
3/24/2020,1010.69,1002.58,1007.05,38.6,21.8,29.91,66,21,38.75,0,10.4,6.87,180,27.78,83
3/25/2020,1009.95,1002.84,1006.62,38.2,21.2,29.51,62,21,38.63,0,10.1,6.11,250,22.224,105
3/26/2020,1010.94,1003.42,1007.61,38.7,22.1,30.34,62,21,38.5,0,11.1,5.92,200,29.632,95
3/27/2020,1012.15,1004.13,1008.2,38.7,22.4,30.26,66,20,40.88,0,10.7,7.39,170,25.928,102
3/28/2020,1010.67,1003.24,1007.25,39,22.2,29.29,62,21,45.25,0,9.9,5.75,180,16.668,102
3/29/2020,1009.78,1002.21,1006.15,39.2,22.5,29.74,67,28,45.63,0,10.3,5.66,130,16.668,102
3/30/2020,1010.2,1002.42,1006.24,39.7,22.1,30.56,67,24,43.63,0,10.6,5.53,140,18.52,110
3/31/2020,1010.62,1002.62,1006.74,42.2,23.1,31.34,66,15,43.5,0,10.8,6.1,150,16.668,110
4/1/2020,1011.01,1002.24,1006.67,42,22.5,31.49,60,12,36.88,0,10.9,7,190,24.076,93
4/2/2020,1010.47,1003.75,1007.26,40.7,22.4,31.29,59,15,35.63,0,10.2,4.52,200,24.076,101
4/3/2020,1011.77,1003.99,1008.35,40,22,30.88,64,17,38.25,0,10.9,9.33,190,20.372,95
4/4/2020,1012.07,1004.3,1008.53,39.8,22.4,30.6,63,15,38.38,0,10.2,5.63,140,18.52,127
4/5/2020,1011.8,1003.87,1008.27,39.3,22.2,30.63,60,25,40.88,0,9.4,5.6,210,16.668,141
4/6/2020,1010.43,1002.61,1007.1,39,24.1,31.78,64,28,44.38,0,8.5,5.88,260,27.78,125
4/7/2020,1009.63,1001.81,1006.38,39.9,25.5,32.26,64,16,42.88,0,8.9,7.52,210,29.632,85
4/8/2020,1012.04,1004.87,1007.9,38.8,23.1,30.75,64,24,44.13,0,8.3,4.85,80,16.668,94
4/9/2020,1011.5,1004.74,1008.43,39.5,24.5,32.01,64,19,39.88,0,10.6,7.07,210,20.372,78
4/10/2020,1013.47,1006.04,1010.16,38.6,22.9,30.75,64,22,41,0,10.3,6.98,170,24.076,65
4/11/2020,1013.53,1006.08,1010.19,38.7,23.4,30.58,63,30,45.13,0,8,5.2,100,14.816,83
4/12/2020,1011.13,1003.26,1007.85,40,24.7,31.86,67,23,44,0,10.9,5.4,130,18.52,91
4/13/2020,1011.22,1004.09,1008.07,38,23.5,31.04,60,30,45.13,0,10.9,6.24,120,20.372,67
4/14/2020,1013.91,1006.65,1010.52,37.2,26.8,30.95,66,38,54,0,8.7,5.36,150,18.52,42
4/15/2020,1012.72,1005.04,1009.85,38.2,22.4,30.25,85,33,57.75,6.5,9.1,7.59,140,24.076,50
4/16/2020,1011.5,1003.2,1007.95,38.9,22.8,29.89,86,29,56.88,0,9.9,3.9,110,16.668,50
4/17/2020,1010.63,1003.17,1007.35,40,24.2,31.64,68,26,44.75,0,11.2,6.78,120,20.372,55
4/18/2020,1012.15,1005.25,1008.7,38.5,25.2,31.2,58,33,42.63,0,7.8,6.24,280,22.224,55
4/19/2020,1010.86,1004.3,1008,39,25.2,31.6,65,36,48.63,0,8.4,5.05,210,29.632,60
4/20/2020,1011.28,1004.43,1007.95,40.2,25.6,32.43,68,26,47,0,10.1,6.1,120,16.668,62
4/21/2020,1010.13,1002.6,1006.76,41.7,25,33.09,69,24,44,0,10.8,6.92,80,20.372,67
4/22/2020,1009.24,1002.28,1006.2,41.3,26.4,33.59,64,23,40.75,0,11.2,6.88,240,24.076,58
4/23/2020,1010.78,1002.54,1006.9,40.4,26.1,33.04,64,25,43.13,0,9.1,7.99,120,24.076,49
4/24/2020,1010.84,1002.85,1007.36,39.5,27.6,32.91,63,30,46.13,0,9.4,8.58,190,25.928,45
4/25/2020,1012.96,1007.44,1009.78,34.7,22.7,28.88,84,47,61.63,31.1,7,8.58,320,37.04,40
4/26/2020,1014.97,1009.28,1012.5,32.8,22.5,26.69,92,51,75.5,20.3,4.9,4.42,270,22.224,22
4/27/2020,1017.89,1012.01,1014.99,31.4,20.9,25.84,94,53,72.75,0.1,3.8,5.89,300,16.668,15
4/28/2020,1015.98,1007.6,1012.27,35.2,24.2,28.85,76,42,59.25,2.7,7.1,4.81,10,16.668,14
4/29/2020,1013.82,1010.03,1011.66,30.6,22.8,26.31,90,57,79.13,2.4,2,2.2,140,25.928,16
4/30/2020,1013.9,1008.6,1011.67,32.3,24.2,27.8,87,58,73.88,1.1,2.2,4.13,250,18.52,19
5/1/2020,1012.07,1006.07,1009.69,34.3,24.6,27.38,90,51,78.25,27.9,5.6,4.6,300,40.744,21
5/2/2020,1011.67,1003.79,1008.86,36,22.6,27.45,94,44,75.5,0.7,8.1,5.57,270,24.076,18
5/3/2020,1012.15,1004.83,1008.79,35.5,24.2,28.2,87,48,71.13,0,6.3,4.79,350,24.076,15
5/4/2020,1011.14,1004.75,1008.34,38.3,24.3,30.58,89,37,64,0,11.2,3.86,340,18.52,21
5/5/2020,1009.55,1002.68,1006.36,39.7,25.6,32.36,79,34,56.88,0,11.9,7.39,230,24.076,23
5/6/2020,1007.63,1001.8,1005.65,40.2,27.2,32.6,75,35,57.38,0.6,10.9,6.79,200,18.52,33
5/7/2020,1007.74,1001.07,1005.35,40,26.5,32.63,77,33,57,0,10.7,5.97,110,25.928,35
5/8/2020,1008.13,1001.97,1005.91,38.5,26,31.04,74,39,60,0.2,9.6,6.13,190,40.744,28
5/9/2020,1009.54,1002.95,1006.71,37.4,25.7,31.36,82,44,61.5,0,11.1,7.1,190,22.224,31
5/10/2020,1010.09,1004.15,1007.74,37.7,26.9,30.71,75,47,61.13,0.8,8.6,5.62,10,35.188,26
5/11/2020,1012.11,1004.29,1009.24,39,23.4,30.05,87,36,62.25,0.2,10.6,5.37,220,25.928,21
5/12/2020,1010.32,1004.06,1008.12,38.5,25.3,30.84,74,40,56.38,0,10.4,8.43,200,31.484,19
5/13/2020,1009.28,1003.85,1007.07,38.9,25.8,31.4,73,39,55.88,0,8.7,6.07,200,20.372,25
5/14/2020,1010.53,1003.81,1007.71,38.5,25.6,30.93,71,39,55.75,0,9.3,5.84,200,25.928,22
5/15/2020,1007.61,1001.15,1005.3,39.1,24.7,30.41,80,33,61.5,3.7,11.1,6.12,350,31.484,25
5/16/2020,1007.29,1000.51,1004.18,39.6,24.5,31.45,87,29,58,0,10.6,5.9,80,16.668,24
5/17/2020,1005.94,1000.14,1003.39,39,26.5,32.69,74,38,54.75,0,7.5,5.16,220,18.52,33
5/18/2020,1004.98,1000.61,1003.39,37.7,27.1,31.19,73,40,59.38,0,6.8,6.36,230,27.78,30
5/19/2020,1006.31,1000.92,1004.49,36.2,26.8,31.06,75,46,58.13,0,7,6.43,200,27.78,21
5/20/2020,1006.79,1001.01,1004.42,37.5,27,31.9,68,38,53.88,0,9.6,6.77,250,25.928,20
5/21/2020,1007.35,1003.96,1006.29,34.2,26.1,29.91,77,55,65.13,0,6.3,5.2,210,24.076,23
5/22/2020,1007.44,1002.94,1005.6,37,25.4,31.13,82,44,59.38,0,9.6,4.97,90,16.668,35
5/23/2020,1007.9,1001.67,1004.94,38.4,25.7,32.21,70,37,53.25,0,11.2,5.8,170,16.668,44
5/24/2020,1009.03,1003.46,1006.3,37.5,26.5,31.71,74,41,55,0,7.9,6.12,160,22.224,46
5/25/2020,1010.48,1003.02,1007.26,39.8,25.6,32.49,76,31,50.63,0,11.8,7.83,170,25.928,44
5/26/2020,1009.53,1003.68,1007,40,26.4,33.06,69,34,49,0,10.9,6.98,240,24.076,38
5/27/2020,1008.98,1002.48,1006.24,40.2,26.4,33.08,71,27,48.75,0,11,8.22,200,25.928,29
5/28/2020,1008.67,1002.44,1006.8,37.6,26.3,31.05,76,40,61,1.2,7.1,4.73,340,25.928,20
5/29/2020,1009.87,1003.08,1007.32,37,25.5,30.65,84,36,60.25,0.2,8.8,4.21,320,22.224,15
5/30/2020,1011.13,1003.54,1007.98,38.1,25.3,30.66,87,37,62.63,5.9,9.3,7.41,270,25.928,14
5/31/2020,1011.89,1005.07,1009.38,36.5,25.2,29.15,91,53,73.38,0,7.5,5.56,350,24.076,15
6/1/2020,1010.65,1004.62,1008.15,36.7,25.9,30.63,84,44,65.25,2.1,10.2,4.21,40,18.52,18
6/2/2020,1008.72,1002.81,1006.51,37.4,26.5,31.45,79,39,58.88,0,10.8,6.94,200,22.224,18
6/3/2020,1008.16,1001.15,1005.48,38.7,26.4,31.89,77,39,58.13,0,11.5,6.72,60,20.372,19
6/4/2020,1008.89,1001.49,1005.94,37,25.5,30.33,84,45,65.38,0.2,5.7,5.34,210,27.78,19
6/5/2020,1008.94,1003.38,1006.22,36.3,25.8,28.96,86,56,72.88,0,4.4,4.12,10,22.224,16
6/6/2020,1007.28,1002.65,1005.47,37,25.9,29.64,83,42,68.75,0,8.6,4.68,220,40.744,16
6/7/2020,1006.81,1001.46,1005.03,36,25.2,29.27,89,44,73.13,6.3,8.6,6.09,190,31.484,12
6/8/2020,1006.72,1001.96,1004.87,34.5,25.1,28.46,91,52,76,0.6,5.6,3.89,180,24.076,12
6/9/2020,1006.86,1001.92,1005.06,36,24.8,30.03,90,47,67,0,12.2,6.01,210,20.372,11
6/10/2020,1007.58,1002.3,1005.39,36.6,27.2,30.89,89,46,64.75,4.2,11.3,6.1,240,27.78,12
6/11/2020,1007.34,1001.6,1005.43,37.5,25.7,30.75,87,40,62.75,0,8.8,5.83,260,20.372,13
6/12/2020,1006.23,1000.19,1003.8,37,26,31.36,76,45,58.38,0,10.9,4.52,160,18.52,14
6/13/2020,1005.44,999.44,1003.01,38.4,26.5,32.19,77,41,57.75,0,9.1,7.76,10,20.372,12
6/14/2020,1006.28,1003.28,1004.48,34.3,25.3,29.29,90,57,73.5,3.7,1.3,2.01,330,22.224,14
6/15/2020,1006.98,1001.99,1005.03,35.2,25.6,28.99,93,54,74.88,0,2.3,3.16,190,22.224,14
6/16/2020,1007.54,1002.27,1005.66,34.8,26,28.79,84,49,71.25,0.3,4.2,3.86,200,31.484,12
6/17/2020,1007.68,1004.34,1006.01,31.5,24.5,27.06,93,61,82.38,14.9,0.3,3.54,230,29.632,12
6/18/2020,1009.29,1005.06,1007.3,29.4,24.2,26,94,77,89.13,9.1,0.1,1.33,190,25.928,13
6/19/2020,1008.42,1003.96,1006.61,33.6,24.2,27.2,95,57,83.13,6.1,3.6,1.59,210,31.484,13
6/20/2020,1008.95,1003.54,1006.17,35.3,24.2,28.98,96,51,75.25,0,4.6,5.33,130,16.668,12
6/21/2020,1007.28,1001.53,1004.83,35.6,25.4,29.99,86,41,68.25,2.7,11.2,4.65,310,22.224,13
6/22/2020,1007.11,1001.75,1004.83,37,25.3,30.67,90,43,67.13,0,8.3,3.79,230,16.668,13
6/23/2020,1010.35,1003.64,1006.84,36.5,24.6,29.8,91,43,69.75,5.2,8,7.48,210,35.188,13
6/24/2020,1009.43,1004.01,1007.53,34.2,25.1,27.84,92,58,80.63,1.8,1.9,2.98,310,31.484,14
6/25/2020,1007.33,1004.72,1006.25,33.5,25.1,27.75,88,60,78.63,7.2,2.5,3.46,240,25.928,13
6/26/2020,1007.35,1002.91,1005.86,32.7,24.6,28.15,93,60,78.25,33.1,3.1,3.46,230,27.78,12
6/27/2020,1007.95,1003.49,1006.38,32.6,24,26.88,96,64,84.5,1.4,1.8,2.3,160,18.52,12
6/28/2020,1007.61,1002.43,1005.46,35,24.1,28.99,92,50,74,0,8.2,2.56,240,16.668,11
6/29/2020,1006.65,1001.39,1004.4,36.2,25.4,30.46,85,48,67.25,0,12.3,5.84,230,14.816,13
6/30/2020,1005.99,1001.23,1003.99,35.5,25.6,30.86,81,47,63.88,0,10.7,5.64,280,16.668,14
7/1/2020,1005.73,1001.37,1003.9,34,26.2,29.31,86,56,69.38,11.1,4,3.78,240,25.928,13
